Kind,Name,SumCyclomatic,AvgEssential,MaxInheritanceTree,PercentLackOfCohesion,CountClassDerived,CountClassCoupled,CountDeclMethod,Essential,CountLineCode
Lambda Method,org.junit.jupiter.params.provider.CsvArgumentsProviderTests.throwsExceptionWhenMaxCharsPerColumnIsNotPositiveNumberOrMinusOne.(lambda_expr_1),1,,,,,,,1,1
Method,org.junit.jupiter.params.provider.CsvArgumentsProviderTests.throwsExceptionWhenSourceExceedsDefaultMaxCharsPerColumnConfig,2,,,,,,,1,8
Lambda Method,org.junit.jupiter.params.provider.CsvArgumentsProviderTests.throwsExceptionWhenSourceExceedsDefaultMaxCharsPerColumnConfig.(lambda_expr_1),1,,,,,,,1,1
Method,org.junit.jupiter.params.provider.CsvArgumentsProviderTests.trimsLeadingSpaces,1,,,,,,,1,6
Method,org.junit.jupiter.params.provider.CsvArgumentsProviderTests.trimsTrailingSpaces,1,,,,,,,1,6
Method,org.junit.jupiter.params.provider.CsvArgumentsProviderTests.understandsCustomQuotes,1,,,,,,,1,6
Method,org.junit.jupiter.params.provider.CsvArgumentsProviderTests.understandsCustomQuotesInTextBlock,1,,,,,,,1,8
Method,org.junit.jupiter.params.provider.CsvArgumentsProviderTests.understandsEscapeCharacters,1,,,,,,,1,6
Method,org.junit.jupiter.params.provider.CsvArgumentsProviderTests.understandsEscapeCharactersWithCutomQuoteCharacter,1,,,,,,,1,6
Method,org.junit.jupiter.params.provider.CsvArgumentsProviderTests.understandsQuotes,1,,,,,,,1,6
Method,org.junit.jupiter.params.provider.CsvArgumentsProviderTests.understandsQuotesInTextBlock,1,,,,,,,1,8
Class,org.junit.jupiter.params.provider.CsvFileArgumentsProvider,13,1,2,67,0,19,6,,132
Constructor,org.junit.jupiter.params.provider.CsvFileArgumentsProvider.CsvFileArgumentsProvider,1,,,,,,,1,3
Constructor,org.junit.jupiter.params.provider.CsvFileArgumentsProvider.CsvFileArgumentsProvider,1,,,,,,,1,3
Private Static Class,org.junit.jupiter.params.provider.CsvFileArgumentsProvider.CsvParserIterator,7,1,1,50,0,8,4,,43
Constructor,org.junit.jupiter.params.provider.CsvFileArgumentsProvider.CsvParserIterator.CsvParserIterator,1,,,,,,,1,7
Private Method,org.junit.jupiter.params.provider.CsvFileArgumentsProvider.CsvParserIterator.advance,4,,,,,,,1,18
Public Method,org.junit.jupiter.params.provider.CsvFileArgumentsProvider.CsvParserIterator.hasNext,1,,,,,,,1,4
Public Method,org.junit.jupiter.params.provider.CsvFileArgumentsProvider.CsvParserIterator.next,1,,,,,,,1,6
Private Static Class,org.junit.jupiter.params.provider.CsvFileArgumentsProvider.DefaultInputStreamProvider,6,1,1,0,0,9,2,,19
Public Method,org.junit.jupiter.params.provider.CsvFileArgumentsProvider.DefaultInputStreamProvider.openClasspathResource,3,,,,,,,1,6
Lambda Method,org.junit.jupiter.params.provider.CsvFileArgumentsProvider.DefaultInputStreamProvider.openClasspathResource.(lambda_expr_1),1,,,,,,,1,1
Lambda Method,org.junit.jupiter.params.provider.CsvFileArgumentsProvider.DefaultInputStreamProvider.openClasspathResource.(lambda_expr_2),1,,,,,,,1,1
Public Method,org.junit.jupiter.params.provider.CsvFileArgumentsProvider.DefaultInputStreamProvider.openFile,3,,,,,,,1,10
Lambda Method,org.junit.jupiter.params.provider.CsvFileArgumentsProvider.DefaultInputStreamProvider.openFile.(lambda_expr_1),1,,,,,,,1,1
Interface,org.junit.jupiter.params.provider.CsvFileArgumentsProvider.InputStreamProvider,4,1,0,0,2,4,4,,10
Method,org.junit.jupiter.params.provider.CsvFileArgumentsProvider.InputStreamProvider.classpathResource,2,,,,,,,1,3
Lambda Method,org.junit.jupiter.params.provider.CsvFileArgumentsProvider.InputStreamProvider.classpathResource.(lambda_expr_1),1,,,,,,,1,1
Method,org.junit.jupiter.params.provider.CsvFileArgumentsProvider.InputStreamProvider.file,2,,,,,,,1,3
Lambda Method,org.junit.jupiter.params.provider.CsvFileArgumentsProvider.InputStreamProvider.file.(lambda_expr_1),1,,,,,,,1,1
Abstract Method,org.junit.jupiter.params.provider.CsvFileArgumentsProvider.InputStreamProvider.openClasspathResource,0,,,,,,,0,1
Abstract Method,org.junit.jupiter.params.provider.CsvFileArgumentsProvider.InputStreamProvider.openFile,0,,,,,,,0,1
Private Interface,org.junit.jupiter.params.provider.CsvFileArgumentsProvider.Source,0,0,0,0,0,3,1,,4
Abstract Method,org.junit.jupiter.params.provider.CsvFileArgumentsProvider.Source.open,0,,,,,,,0,1
Private Method,org.junit.jupiter.params.provider.CsvFileArgumentsProvider.beginParsing,2,,,,,,,1,9
Private Method,org.junit.jupiter.params.provider.CsvFileArgumentsProvider.getCharsetFrom,2,,,,,,,1,8
Protected Method,org.junit.jupiter.params.provider.CsvFileArgumentsProvider.provideArguments,4,,,,,,,1,14
Lambda Method,org.junit.jupiter.params.provider.CsvFileArgumentsProvider.provideArguments.(lambda_expr_1),1,,,,,,,1,1
Lambda Method,org.junit.jupiter.params.provider.CsvFileArgumentsProvider.provideArguments.(lambda_expr_2),1,,,,,,,1,1
Lambda Method,org.junit.jupiter.params.provider.CsvFileArgumentsProvider.provideArguments.(lambda_expr_3),1,,,,,,,1,1
Private Method,org.junit.jupiter.params.provider.CsvFileArgumentsProvider.toStream,3,,,,,,,1,13
Lambda Method,org.junit.jupiter.params.provider.CsvFileArgumentsProvider.toStream.(lambda_expr_1),2,,,,,,,1,8
Class,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests,50,1,1,0,0,24,38,,414
Private Static Generic Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.array,1,,,,,,,1,4
Generic Parameter,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.array.T,0,0,1,0,0,0,0,,
Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.closesInputStreamForClasspathResource,1,,,,,,,1,14
Anonymous Class,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.closesInputStreamForClasspathResource.(Anon_1),1,1,2,0,0,2,1,,5
Public Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.closesInputStreamForClasspathResource.(Anon_1).close,1,,,,,,,1,4
Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.closesInputStreamForFile,1,,,,,,,1,14
Anonymous Class,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.closesInputStreamForFile.(Anon_2),1,1,2,0,0,2,1,,5
Public Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.closesInputStreamForFile.(Anon_2).close,1,,,,,,,1,4
Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.emptyValueIsAnEmptyWithCustomNullValueString,1,,,,,,,1,11
Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.ignoresCommentedOutEntries,1,,,,,,,1,9
Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.ignoresLeadingAndTrailingSpaces,1,,,,,,,1,13
Private Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.provideArguments,1,,,,,,,1,3
Private Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.provideArguments,1,,,,,,,1,15
Private Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.provideArguments,1,,,,,,,1,7
Anonymous Class,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.provideArguments.(Anon_3),2,1,1,0,0,6,2,,11
Public Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.provideArguments.(Anon_3).openClasspathResource,1,,,,,,,1,5
Public Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.provideArguments.(Anon_3).openFile,1,,,,,,,1,5
Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.providesArgumentsForCarriageReturnAndSemicolon,1,,,,,,,1,10
Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.providesArgumentsForNewlineAndComma,1,,,,,,,1,10
Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.providesArgumentsWithCustomQuoteCharacter,1,,,,,,,1,10
Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.providesArgumentsWithStringDelimiter,1,,,,,,,1,9
Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.readsFromClasspathResourcesAndFiles,1,,,,,,,1,11
Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.readsFromMultipleClasspathResources,1,,,,,,,1,9
Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.readsFromMultipleClasspathResourcesWithHeaders,1,,,,,,,1,11
Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.readsFromSingleClasspathResource,1,,,,,,,1,9
Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.readsFromSingleClasspathResourceWithCustomEmptyValue,1,,,,,,,1,10
Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.readsFromSingleClasspathResourceWithHeaders,1,,,,,,,1,10
Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.readsFromSingleClasspathResourceWithMoreHeadersThanLines,1,,,,,,,1,10
Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.readsFromSingleFileWithAbsolutePath,1,,,,,,,1,10
Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.readsFromSingleFileWithRelativePath,1,,,,,,,1,15
Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.readsLineFromDefaultMaxCharsFileWithDefaultConfig,1,,,,,,,1,11
Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.readsLineFromExceedsMaxCharsFileWithCustomExplicitConfig,1,,,,,,,1,13
Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.readsLineFromExceedsMaxCharsFileWithCustomUnlimitedConfig,2,,,,,,,1,18
Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.supportsCsvHeadersInDisplayNames,2,,,,,,,1,12
Lambda Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.supportsCsvHeadersInDisplayNames.(lambda_expr_1),1,,,,,,,1,1
Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.throwsExceptionForBlankClasspathResource,2,,,,,,,1,9
Lambda Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.throwsExceptionForBlankClasspathResource.(lambda_expr_1),1,,,,,,,1,1
Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.throwsExceptionForBlankFile,2,,,,,,,1,9
Lambda Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.throwsExceptionForBlankFile.(lambda_expr_1),1,,,,,,,1,1
Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.throwsExceptionForExceedsMaxCharsFileWithDefaultConfig,2,,,,,,,1,15
Lambda Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.throwsExceptionForExceedsMaxCharsFileWithDefaultConfig.(lambda_expr_1),1,,,,,,,1,1
Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.throwsExceptionForInvalidCharset,2,,,,,,,1,12
Lambda Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.throwsExceptionForInvalidCharset.(lambda_expr_1),1,,,,,,,1,1
Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.throwsExceptionForInvalidCsvFormat,2,,,,,,,1,11
Lambda Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.throwsExceptionForInvalidCsvFormat.(lambda_expr_1),1,,,,,,,1,1
Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.throwsExceptionForMissingClasspathResource,2,,,,,,,1,9
Lambda Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.throwsExceptionForMissingClasspathResource.(lambda_expr_1),1,,,,,,,1,1
Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.throwsExceptionForMissingFile,2,,,,,,,1,9
Lambda Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.throwsExceptionForMissingFile.(lambda_expr_1),1,,,,,,,1,1
Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.throwsExceptionIfBothDelimitersAreSimultaneouslySet,2,,,,,,,1,13
Lambda Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.throwsExceptionIfBothDelimitersAreSimultaneouslySet.(lambda_expr_1),1,,,,,,,1,1
Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.throwsExceptionIfResourcesAndFilesAreEmpty,2,,,,,,,1,10
Lambda Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.throwsExceptionIfResourcesAndFilesAreEmpty.(lambda_expr_1),1,,,,,,,1,1
Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.throwsExceptionWhenMaxCharsPerColumnIsNotPositiveNumberOrMinusOne,2,,,,,,,1,17
Lambda Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.throwsExceptionWhenMaxCharsPerColumnIsNotPositiveNumberOrMinusOne.(lambda_expr_1),1,,,,,,,1,1
Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.trimsLeadingAndTrailingSpaces,1,,,,,,,1,14
Private Static Method,org.junit.jupiter.params.provider.CsvFileArgumentsProviderTests.writeClasspathResourceToFile,1,,,,,,,1,6
Public Annotation,org.junit.jupiter.params.provider.CsvFileSource,0,0,0,0,0,8,13,,26
Abstract Method,org.junit.jupiter.params.provider.CsvFileSource.delimiter,0,,,,,,,0,1
Abstract Method,org.junit.jupiter.params.provider.CsvFileSource.delimiterString,0,,,,,,,0,1
Abstract Method,org.junit.jupiter.params.provider.CsvFileSource.emptyValue,0,,,,,,,0,1
Abstract Method,org.junit.jupiter.params.provider.CsvFileSource.encoding,0,,,,,,,0,1
Abstract Method,org.junit.jupiter.params.provider.CsvFileSource.files,0,,,,,,,0,1
Abstract Method,org.junit.jupiter.params.provider.CsvFileSource.ignoreLeadingAndTrailingWhitespace,0,,,,,,,0,2
Abstract Method,org.junit.jupiter.params.provider.CsvFileSource.lineSeparator,0,,,,,,,0,1
Abstract Method,org.junit.jupiter.params.provider.CsvFileSource.maxCharsPerColumn,0,,,,,,,0,2
Abstract Method,org.junit.jupiter.params.provider.CsvFileSource.nullValues,0,,,,,,,0,1
Abstract Method,org.junit.jupiter.params.provider.CsvFileSource.numLinesToSkip,0,,,,,,,0,1
Abstract Method,org.junit.jupiter.params.provider.CsvFileSource.quoteCharacter,0,,,,,,,0,2
Abstract Method,org.junit.jupiter.params.provider.CsvFileSource.resources,0,,,,,,,0,1
Abstract Method,org.junit.jupiter.params.provider.CsvFileSource.useHeadersInDisplayName,0,,,,,,,0,2
Public Annotation,org.junit.jupiter.params.provider.CsvFileSources,0,0,0,0,0,5,1,,7
Abstract Method,org.junit.jupiter.params.provider.CsvFileSources.value,0,,,,,,,0,1
Class,org.junit.jupiter.params.provider.CsvParserFactory,9,1,1,0,0,7,5,,55
Private Static Method,org.junit.jupiter.params.provider.CsvParserFactory.createParser,1,,,,,,,1,6
Static Method,org.junit.jupiter.params.provider.CsvParserFactory.createParserFor,1,,,,,,,1,7
Static Method,org.junit.jupiter.params.provider.CsvParserFactory.createParserFor,1,,,,,,,1,6
Private Static Method,org.junit.jupiter.params.provider.CsvParserFactory.createParserSettings,2,,,,,,,1,19
Lambda Method,org.junit.jupiter.params.provider.CsvParserFactory.createParserSettings.(lambda_expr_1),1,,,,,,,1,1
Private Static Method,org.junit.jupiter.params.provider.CsvParserFactory.selectDelimiter,4,,,,,,,3,11
Lambda Method,org.junit.jupiter.params.provider.CsvParserFactory.selectDelimiter.(lambda_expr_1),1,,,,,,,1,1
Public Class,org.junit.jupiter.params.provider.CsvParsingException,2,1,3,0,0,3,2,,10
Public Constructor,org.junit.jupiter.params.provider.CsvParsingException.CsvParsingException,1,,,,,,,1,3
Public Constructor,org.junit.jupiter.params.provider.CsvParsingException.CsvParsingException,1,,,,,,,1,3
Public Annotation,org.junit.jupiter.params.provider.CsvSource,0,0,0,0,0,8,10,,24
Abstract Method,org.junit.jupiter.params.provider.CsvSource.delimiter,0,,,,,,,0,1
Abstract Method,org.junit.jupiter.params.provider.CsvSource.delimiterString,0,,,,,,,0,1
Abstract Method,org.junit.jupiter.params.provider.CsvSource.emptyValue,0,,,,,,,0,1
Abstract Method,org.junit.jupiter.params.provider.CsvSource.ignoreLeadingAndTrailingWhitespace,0,,,,,,,0,2
Abstract Method,org.junit.jupiter.params.provider.CsvSource.maxCharsPerColumn,0,,,,,,,0,2
Abstract Method,org.junit.jupiter.params.provider.CsvSource.nullValues,0,,,,,,,0,1
Abstract Method,org.junit.jupiter.params.provider.CsvSource.quoteCharacter,0,,,,,,,0,2
Abstract Method,org.junit.jupiter.params.provider.CsvSource.textBlock,0,,,,,,,0,2
Abstract Method,org.junit.jupiter.params.provider.CsvSource.useHeadersInDisplayName,0,,,,,,,0,2
Abstract Method,org.junit.jupiter.params.provider.CsvSource.value,0,,,,,,,0,1
Public Annotation,org.junit.jupiter.params.provider.CsvSources,0,0,0,0,0,5,1,,7
Abstract Method,org.junit.jupiter.params.provider.CsvSources.value,0,,,,,,,0,1
Class,org.junit.jupiter.params.provider.EmptyArgumentsProvider,16,7,1,0,0,20,2,,59
Private Static Method,org.junit.jupiter.params.provider.EmptyArgumentsProvider.getDefaultConstructor,2,,,,,,,1,8
Public Method,org.junit.jupiter.params.provider.EmptyArgumentsProvider.provideArguments,14,,,,,,,13,49
Lambda Method,org.junit.jupiter.params.provider.EmptyArgumentsProvider.provideArguments.(lambda_expr_1),1,,,,,,,1,3
Public Annotation,org.junit.jupiter.params.provider.EmptySource,0,0,0,0,0,6,0,,8
Class,org.junit.jupiter.params.provider.EnumArgumentsProvider,13,1,2,0,0,15,3,,47
Private Generic Method,org.junit.jupiter.params.provider.EnumArgumentsProvider.determineEnumClass,4,,,,,,,1,15
Lambda Method,org.junit.jupiter.params.provider.EnumArgumentsProvider.determineEnumClass.(lambda_expr_1),1,,,,,,,1,1
Lambda Method,org.junit.jupiter.params.provider.EnumArgumentsProvider.determineEnumClass.(lambda_expr_2),1,,,,,,,1,2
Generic Parameter,org.junit.jupiter.params.provider.EnumArgumentsProvider.determineEnumClass.E,0,0,0,0,0,1,0,,
Private Generic Method,org.junit.jupiter.params.provider.EnumArgumentsProvider.getEnumConstants,5,,,,,,,1,16
Lambda Method,org.junit.jupiter.params.provider.EnumArgumentsProvider.getEnumConstants.(lambda_expr_1),1,,,,,,,1,3
Generic Parameter,org.junit.jupiter.params.provider.EnumArgumentsProvider.getEnumConstants.E,0,0,0,0,0,1,0,,
Protected Method,org.junit.jupiter.params.provider.EnumArgumentsProvider.provideArguments,4,,,,,,,1,14
Lambda Method,org.junit.jupiter.params.provider.EnumArgumentsProvider.provideArguments.(lambda_expr_1),1,,,,,,,1,1
Lambda Method,org.junit.jupiter.params.provider.EnumArgumentsProvider.provideArguments.(lambda_expr_2),1,,,,,,,1,1
Class,org.junit.jupiter.params.provider.EnumArgumentsProviderTests,33,1,1,82,0,17,22,,150
Enum Type,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.EnumWithFourConstants,0,0,1,,0,1,2,,3
Public Implicit Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.EnumWithFourConstants.valueOf,0,,,,,,,,
Public Implicit Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.EnumWithFourConstants.values,0,,,,,,,,
Enum Type,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.EnumWithNoConstant,0,0,1,,0,1,2,,2
Public Implicit Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.EnumWithNoConstant.valueOf,0,,,,,,,,
Public Implicit Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.EnumWithNoConstant.values,0,,,,,,,,
Static Class,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.TestCase,3,1,1,0,0,1,3,,8
Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.TestCase.methodWithCorrectParameter,1,,,,,,,1,2
Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.TestCase.methodWithIncorrectParameter,1,,,,,,,1,2
Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.TestCase.methodWithoutParameters,1,,,,,,,1,2
Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.duplicateConstantNameIsDetected,2,,,,,,,1,6
Lambda Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.duplicateConstantNameIsDetected.(lambda_expr_1),1,,,,,,,1,1
Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.incorrectParameterTypeIsDetected,2,,,,,,,1,8
Lambda Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.incorrectParameterTypeIsDetected.(lambda_expr_1),1,,,,,,,1,1
Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.invalidConstantNameIsDetected,2,,,,,,,1,6
Lambda Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.invalidConstantNameIsDetected.(lambda_expr_1),1,,,,,,,1,1
Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.invalidConstantNameIsDetectedInRange,2,,,,,,,1,6
Lambda Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.invalidConstantNameIsDetectedInRange.(lambda_expr_1),1,,,,,,,1,1
Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.invalidEndingRangeIsDetected,2,,,,,,,1,6
Lambda Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.invalidEndingRangeIsDetected.(lambda_expr_1),1,,,,,,,1,1
Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.invalidPatternIsDetected,2,,,,,,,1,6
Lambda Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.invalidPatternIsDetected.(lambda_expr_1),1,,,,,,,1,1
Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.invalidRangeIsDetectedWhenEnumWithNoConstantIsProvided,2,,,,,,,1,6
Lambda Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.invalidRangeIsDetectedWhenEnumWithNoConstantIsProvided.(lambda_expr_1),1,,,,,,,1,1
Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.invalidRangeOrderIsDetected,2,,,,,,,1,6
Lambda Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.invalidRangeOrderIsDetected.(lambda_expr_1),1,,,,,,,1,1
Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.invalidStartingRangeIsDetected,2,,,,,,,1,6
Lambda Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.invalidStartingRangeIsDetected.(lambda_expr_1),1,,,,,,,1,1
Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.methodsWithoutParametersAreDetected,2,,,,,,,1,8
Lambda Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.methodsWithoutParametersAreDetected.(lambda_expr_1),1,,,,,,,1,1
Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.provideAllEnumConstantsWithNamingAll,1,,,,,,,1,5
Private Generic Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.provideArguments,1,,,,,,,1,3
Private Generic Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.provideArguments,1,,,,,,,1,3
Private Generic Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.provideArguments,2,,,,,,,1,15
Lambda Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.provideArguments.(lambda_expr_1),1,,,,,,,1,1
Generic Parameter,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.provideArguments.E,0,0,0,0,0,1,0,,
Generic Parameter,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.provideArguments.E,0,0,0,0,0,1,0,,
Generic Parameter,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.provideArguments.E,0,0,0,0,0,1,0,,
Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.provideSingleEnumConstant,1,,,,,,,1,5
Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.providesAllEnumConstants,1,,,,,,,1,6
Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.providesEnumConstantsBasedOnTestMethod,1,,,,,,,1,8
Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.providesEnumConstantsEndingAtBaz,1,,,,,,,1,5
Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.providesEnumConstantsFromBarToBaz,1,,,,,,,1,5
Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.providesEnumConstantsFromFooToBazWhileExcludingBar,1,,,,,,,1,5
Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.providesEnumConstantsStartingFromBar,1,,,,,,,1,5
Method,org.junit.jupiter.params.provider.EnumArgumentsProviderTests.providesNoEnumConstant,1,,,,,,,1,5
Public Annotation,org.junit.jupiter.params.provider.EnumSource,0,0,0,0,0,11,5,,58
Enum Type,org.junit.jupiter.params.provider.EnumSource.Mode,7,1,1,,0,11,7,,42
Lambda Method,org.junit.jupiter.params.provider.EnumSource.Mode.(lambda_expr_1),1,,,,,,,1,1
Lambda Method,org.junit.jupiter.params.provider.EnumSource.Mode.(lambda_expr_2),1,,,,,,,1,1
Lambda Method,org.junit.jupiter.params.provider.EnumSource.Mode.(lambda_expr_3),1,,,,,,,1,1
Lambda Method,org.junit.jupiter.params.provider.EnumSource.Mode.(lambda_expr_4),1,,,,,,,1,1
Lambda Method,org.junit.jupiter.params.provider.EnumSource.Mode.(lambda_expr_5),1,,,,,,,1,1
Constructor,org.junit.jupiter.params.provider.EnumSource.Mode.Mode,1,,,,,,,1,4
Private Interface,org.junit.jupiter.params.provider.EnumSource.Mode.Validator,0,0,0,0,0,2,1,,3
Abstract Method,org.junit.jupiter.params.provider.EnumSource.Mode.Validator.validate,0,,,,,,,0,1
Method,org.junit.jupiter.params.provider.EnumSource.Mode.select,1,,,,,,,1,5
Method,org.junit.jupiter.params.provider.EnumSource.Mode.validate,1,,,,,,,1,5
Private Static Method,org.junit.jupiter.params.provider.EnumSource.Mode.validateNames,2,,,,,,,1,5
Lambda Method,org.junit.jupiter.params.provider.EnumSource.Mode.validateNames.(lambda_expr_1),1,,,,,,,1,1
Private Static Method,org.junit.jupiter.params.provider.EnumSource.Mode.validatePatterns,2,,,,,,,1,10
Public Implicit Method,org.junit.jupiter.params.provider.EnumSource.Mode.valueOf,0,,,,,,,,
Public Implicit Method,org.junit.jupiter.params.provider.EnumSource.Mode.values,0,,,,,,,,
Abstract Method,org.junit.jupiter.params.provider.EnumSource.from,0,,,,,,,0,2
Abstract Method,org.junit.jupiter.params.provider.EnumSource.mode,0,,,,,,,0,1
Abstract Method,org.junit.jupiter.params.provider.EnumSource.names,0,,,,,,,0,1
Abstract Method,org.junit.jupiter.params.provider.EnumSource.to,0,,,,,,,0,2
Abstract Method,org.junit.jupiter.params.provider.EnumSource.value,0,,,,,,,0,1
Class,org.junit.jupiter.params.provider.EnumSourceTests,37,1,1,0,0,7,7,,73
Enum Type,org.junit.jupiter.params.provider.EnumSourceTests.EnumWithThreeConstants,0,0,1,,0,1,2,,3
Public Implicit Method,org.junit.jupiter.params.provider.EnumSourceTests.EnumWithThreeConstants.valueOf,0,,,,,,,,
Public Implicit Method,org.junit.jupiter.params.provider.EnumSourceTests.EnumWithThreeConstants.values,0,,,,,,,,
Static Method,org.junit.jupiter.params.provider.EnumSourceTests.allOf,1,,,,,,,1,3
Method,org.junit.jupiter.params.provider.EnumSourceTests.excludeNames,7,,,,,,,1,13
Lambda Method,org.junit.jupiter.params.provider.EnumSourceTests.excludeNames.(lambda_expr_1),1,,,,,,,1,1
